binner	rank	precision	recall	predidcted_size	real_size
pensive_curie_8	family	0.00	nan	1500	0
pensive_curie_8	family	0.00	nan	1500	0
pensive_curie_8	family	0.00	nan	1350	0
pensive_curie_8	family	0.00	nan	1350	0
pensive_curie_8	family	0.00	nan	1350	0
pensive_curie_8	family	0.00	nan	1350	0
pensive_curie_8	family	0.00	nan	1350	0
pensive_curie_8	family	0.00	nan	1350	0
pensive_curie_8	family	0.00	nan	1350	0
pensive_curie_8	family	0.00	nan	1350	0
pensive_curie_8	family	0.00	nan	1350	0
pensive_curie_8	family	0.00	nan	1350	0
pensive_curie_8	family	0.00	nan	1350	0
pensive_curie_8	family	0.00	nan	1350	0
pensive_curie_8	family	0.00	nan	1200	0
pensive_curie_8	family	0.00	nan	1200	0
pensive_curie_8	family	0.00	nan	1200	0
pensive_curie_8	family	0.00	nan	1200	0
pensive_curie_8	family	0.00	nan	1200	0
pensive_curie_8	family	0.00	nan	1200	0
pensive_curie_8	family	0.00	nan	1200	0
pensive_curie_8	family	0.00	nan	1200	0
pensive_curie_8	family	0.00	nan	1200	0
pensive_curie_8	family	0.00	nan	1200	0
pensive_curie_8	family	0.00	nan	1200	0
pensive_curie_8	family	0.00	nan	1050	0
pensive_curie_8	family	0.00	nan	1050	0
pensive_curie_8	family	0.00	nan	1050	0
pensive_curie_8	family	0.00	nan	1050	0
pensive_curie_8	family	0.00	nan	1050	0
pensive_curie_8	family	0.00	nan	1050	0
pensive_curie_8	family	0.00	nan	1050	0
pensive_curie_8	family	0.00	nan	1050	0
pensive_curie_8	family	0.00	nan	900	0
pensive_curie_8	family	0.00	nan	900	0
pensive_curie_8	family	0.00	nan	900	0
pensive_curie_8	family	0.00	nan	900	0
pensive_curie_8	family	0.00	nan	900	0
pensive_curie_8	family	0.00	nan	900	0
pensive_curie_8	family	0.00	nan	900	0
pensive_curie_8	family	0.00	nan	900	0
pensive_curie_8	family	0.00	nan	900	0
pensive_curie_8	family	0.00	nan	900	0
pensive_curie_8	family	0.00	nan	750	0
pensive_curie_8	family	0.00	nan	750	0
pensive_curie_8	family	0.00	nan	750	0
pensive_curie_8	family	0.00	nan	750	0
pensive_curie_8	family	0.00	nan	750	0
pensive_curie_8	family	0.00	nan	750	0
pensive_curie_8	family	0.00	nan	750	0
pensive_curie_8	family	0.00	nan	750	0
pensive_curie_8	family	0.00	nan	600	0
pensive_curie_8	family	0.00	nan	600	0
pensive_curie_8	family	0.00	nan	600	0
pensive_curie_8	family	0.00	nan	600	0
pensive_curie_8	family	0.00	nan	600	0
pensive_curie_8	family	0.00	nan	600	0
pensive_curie_8	family	0.00	nan	450	0
pensive_curie_8	family	0.00	nan	450	0
pensive_curie_8	family	0.00	nan	450	0
pensive_curie_8	family	0.00	nan	450	0
pensive_curie_8	family	0.00	nan	450	0
pensive_curie_8	family	0.00	nan	450	0
pensive_curie_8	family	0.00	nan	450	0
pensive_curie_8	family	0.00	nan	450	0
pensive_curie_8	family	0.00	nan	450	0
pensive_curie_8	family	0.00	nan	450	0
pensive_curie_8	family	0.00	nan	450	0
pensive_curie_8	family	0.00	nan	450	0
pensive_curie_8	family	0.00	nan	450	0
pensive_curie_8	family	0.00	nan	300	0
pensive_curie_8	family	0.00	nan	300	0
pensive_curie_8	family	0.00	nan	300	0
pensive_curie_8	family	0.00	nan	300	0
pensive_curie_8	family	0.00	nan	300	0
pensive_curie_8	family	0.00	nan	300	0
pensive_curie_8	family	0.00	nan	300	0
pensive_curie_8	family	0.00	nan	300	0
pensive_curie_8	family	0.00	nan	300	0
pensive_curie_8	family	0.00	nan	150	0
pensive_curie_8	family	0.00	nan	150	0
pensive_curie_8	family	0.00	nan	150	0
pensive_curie_8	family	0.00	nan	150	0
pensive_curie_8	family	0.00	nan	150	0
pensive_curie_8	family	0.00	nan	150	0
pensive_curie_8	family	0.00	nan	150	0
pensive_curie_8	family	0.00	nan	150	0
pensive_curie_8	family	0.00	nan	150	0
pensive_curie_8	family	0.00	nan	150	0
pensive_curie_8	family	0.00	nan	150	0
pensive_curie_8	family	0.00	nan	150	0
pensive_curie_8	family	0.00	nan	150	0
pensive_curie_8	family	0.00	nan	150	0
pensive_curie_8	family	0.00	nan	150	0
pensive_curie_8	family	nan	nan	5502713850	630883500
pensive_curie_8	genus	0.98	0.99	628667100	619960800
pensive_curie_8	genus	0.00	nan	458019900	0
pensive_curie_8	genus	0.97	0.97	306425850	305637750
pensive_curie_8	genus	1.00	0.74	149151450	201328200
pensive_curie_8	genus	0.00	nan	84862050	0
pensive_curie_8	genus	1.00	0.08	76771650	921986100
pensive_curie_8	genus	0.00	nan	42318900	0
pensive_curie_8	genus	0.00	nan	34384650	0
pensive_curie_8	genus	0.00	nan	32036850	0
pensive_curie_8	genus	0.00	nan	26943450	0
pensive_curie_8	genus	0.00	nan	19915650	0
pensive_curie_8	genus	0.00	nan	19488450	0
pensive_curie_8	genus	1.00	1.00	16133250	16135200
pensive_curie_8	genus	0.00	nan	16047450	0
pensive_curie_8	genus	0.00	nan	13687800	0
pensive_curie_8	genus	0.00	nan	10010250	0
pensive_curie_8	genus	0.00	nan	9507750	0
pensive_curie_8	genus	0.00	nan	9023400	0
pensive_curie_8	genus	0.00	nan	8217900	0
pensive_curie_8	genus	0.00	nan	7850250	0
pensive_curie_8	genus	0.00	nan	7321200	0
pensive_curie_8	genus	0.99	1.00	6293100	6241350
pensive_curie_8	genus	0.00	nan	6120000	0
pensive_curie_8	genus	0.00	nan	5952300	0
pensive_curie_8	genus	1.00	0.01	5732850	848095350
pensive_curie_8	genus	0.00	nan	5407500	0
pensive_curie_8	genus	0.00	nan	5396250	0
pensive_curie_8	genus	0.00	nan	5207100	0
pensive_curie_8	genus	0.00	nan	4942500	0
pensive_curie_8	genus	0.00	nan	4343550	0
pensive_curie_8	genus	0.04	0.01	3773400	10848450
pensive_curie_8	genus	0.00	nan	3676350	0
pensive_curie_8	genus	0.00	nan	3544350	0
pensive_curie_8	genus	0.00	nan	3530850	0
pensive_curie_8	genus	0.00	nan	3453150	0
pensive_curie_8	genus	0.00	nan	3418200	0
pensive_curie_8	genus	0.00	nan	3416100	0
pensive_curie_8	genus	0.00	nan	3363150	0
pensive_curie_8	genus	0.00	nan	3308850	0
pensive_curie_8	genus	0.00	nan	3239250	0
pensive_curie_8	genus	0.00	nan	3233100	0
pensive_curie_8	genus	0.79	0.14	3193050	17692650
pensive_curie_8	genus	0.00	nan	3084150	0
pensive_curie_8	genus	0.00	nan	3060450	0
pensive_curie_8	genus	0.00	nan	2934900	0
pensive_curie_8	genus	0.00	nan	2859750	0
pensive_curie_8	genus	0.00	nan	2817600	0
pensive_curie_8	genus	0.00	nan	2716650	0
pensive_curie_8	genus	0.00	nan	2675700	0
pensive_curie_8	genus	0.00	nan	2581800	0
pensive_curie_8	genus	0.00	nan	2501700	0
pensive_curie_8	genus	0.66	0.62	2433750	2599050
pensive_curie_8	genus	0.00	nan	2385450	0
pensive_curie_8	genus	0.00	nan	2329500	0
pensive_curie_8	genus	0.00	nan	2326650	0
pensive_curie_8	genus	0.00	nan	2316300	0
pensive_curie_8	genus	0.00	nan	2225850	0
pensive_curie_8	genus	0.00	nan	2145600	0
pensive_curie_8	genus	0.00	nan	2094600	0
pensive_curie_8	genus	0.00	nan	2083050	0
pensive_curie_8	genus	0.00	nan	2078400	0
pensive_curie_8	genus	0.00	nan	2023350	0
pensive_curie_8	genus	0.00	nan	2022150	0
pensive_curie_8	genus	0.00	nan	1986750	0
pensive_curie_8	genus	0.00	nan	1973250	0
pensive_curie_8	genus	0.00	nan	1922250	0
pensive_curie_8	genus	0.00	nan	1921350	0
pensive_curie_8	genus	0.00	nan	1899900	0
pensive_curie_8	genus	0.00	nan	1872750	0
pensive_curie_8	genus	0.00	nan	1837800	0
pensive_curie_8	genus	0.00	nan	1832100	0
pensive_curie_8	genus	0.00	nan	1800000	0
pensive_curie_8	genus	0.92	0.03	1784550	50509050
pensive_curie_8	genus	0.00	nan	1768500	0
pensive_curie_8	genus	0.89	0.01	1767300	202044450
pensive_curie_8	genus	0.00	nan	1763250	0
pensive_curie_8	genus	0.00	nan	1699200	0
pensive_curie_8	genus	0.00	nan	1676400	0
pensive_curie_8	genus	0.00	nan	1671900	0
pensive_curie_8	genus	0.00	nan	1656450	0
pensive_curie_8	genus	0.00	nan	1599750	0
pensive_curie_8	genus	0.00	nan	1579950	0
pensive_curie_8	genus	0.00	nan	1578450	0
pensive_curie_8	genus	0.00	nan	1445100	0
pensive_curie_8	genus	0.00	nan	1436550	0
pensive_curie_8	genus	0.00	nan	1370700	0
pensive_curie_8	genus	0.00	nan	1353150	0
pensive_curie_8	genus	0.00	nan	1282200	0
pensive_curie_8	genus	0.00	nan	1267650	0
pensive_curie_8	genus	0.00	nan	1253250	0
pensive_curie_8	genus	0.00	nan	1185750	0
pensive_curie_8	genus	0.00	nan	1157100	0
pensive_curie_8	genus	0.00	nan	1113000	0
pensive_curie_8	genus	0.00	nan	1087650	0
pensive_curie_8	genus	0.00	nan	1087500	0
pensive_curie_8	genus	0.00	nan	1073100	0
pensive_curie_8	genus	0.00	nan	1059000	0
pensive_curie_8	genus	0.00	nan	1057800	0
pensive_curie_8	genus	0.00	nan	1042800	0
pensive_curie_8	genus	0.00	nan	1042200	0
pensive_curie_8	genus	0.00	nan	1041750	0
pensive_curie_8	genus	0.00	nan	1041750	0
pensive_curie_8	genus	0.00	nan	1028400	0
pensive_curie_8	genus	0.00	nan	1028400	0
pensive_curie_8	genus	0.00	nan	1001100	0
pensive_curie_8	genus	0.00	nan	991950	0
pensive_curie_8	genus	0.00	nan	983550	0
pensive_curie_8	genus	0.00	nan	955650	0
pensive_curie_8	genus	0.00	nan	947250	0
pensive_curie_8	genus	0.00	nan	930150	0
pensive_curie_8	genus	0.00	nan	929850	0
pensive_curie_8	genus	0.00	nan	929400	0
pensive_curie_8	genus	0.00	nan	922800	0
pensive_curie_8	genus	0.00	nan	903750	0
pensive_curie_8	genus	0.00	nan	893250	0
pensive_curie_8	genus	0.00	nan	880650	0
pensive_curie_8	genus	0.00	nan	878550	0
pensive_curie_8	genus	0.00	nan	878250	0
pensive_curie_8	genus	0.00	nan	867900	0
pensive_curie_8	genus	0.00	nan	855150	0
pensive_curie_8	genus	0.00	nan	851100	0
pensive_curie_8	genus	0.00	nan	848400	0
pensive_curie_8	genus	0.00	nan	837450	0
pensive_curie_8	genus	0.00	nan	825450	0
pensive_curie_8	genus	0.00	nan	816600	0
pensive_curie_8	genus	0.00	nan	814350	0
pensive_curie_8	genus	0.00	nan	813900	0
pensive_curie_8	genus	0.00	nan	798300	0
pensive_curie_8	genus	0.00	nan	780450	0
pensive_curie_8	genus	0.00	nan	779250	0
pensive_curie_8	genus	0.00	nan	778650	0
pensive_curie_8	genus	0.00	nan	775500	0
pensive_curie_8	genus	0.00	nan	773400	0
pensive_curie_8	genus	0.00	nan	768300	0
pensive_curie_8	genus	0.00	nan	767250	0
pensive_curie_8	genus	0.00	nan	761550	0
pensive_curie_8	genus	0.00	nan	756750	0
pensive_curie_8	genus	0.00	nan	756450	0
pensive_curie_8	genus	0.00	nan	744750	0
pensive_curie_8	genus	0.00	nan	744150	0
pensive_curie_8	genus	0.00	nan	742950	0
pensive_curie_8	genus	0.00	nan	742050	0
pensive_curie_8	genus	0.00	nan	737250	0
pensive_curie_8	genus	0.00	nan	734250	0
pensive_curie_8	genus	0.00	nan	727950	0
pensive_curie_8	genus	0.00	nan	718350	0
pensive_curie_8	genus	0.00	nan	702600	0
pensive_curie_8	genus	0.00	nan	699150	0
pensive_curie_8	genus	0.00	nan	689700	0
pensive_curie_8	genus	0.00	nan	686400	0
pensive_curie_8	genus	0.00	nan	678900	0
pensive_curie_8	genus	0.00	nan	661200	0
pensive_curie_8	genus	0.00	nan	659550	0
pensive_curie_8	genus	0.00	nan	659400	0
pensive_curie_8	genus	0.00	nan	654000	0
pensive_curie_8	genus	0.00	nan	640650	0
pensive_curie_8	genus	0.00	nan	638550	0
pensive_curie_8	genus	0.00	nan	638100	0
pensive_curie_8	genus	0.00	nan	630750	0
pensive_curie_8	genus	0.00	nan	621900	0
pensive_curie_8	genus	0.00	nan	621300	0
pensive_curie_8	genus	0.00	nan	620100	0
pensive_curie_8	genus	0.00	nan	618750	0
pensive_curie_8	genus	0.00	nan	614250	0
pensive_curie_8	genus	0.00	nan	612900	0
pensive_curie_8	genus	0.00	nan	611100	0
pensive_curie_8	genus	0.00	nan	594600	0
pensive_curie_8	genus	0.00	nan	592350	0
pensive_curie_8	genus	0.00	nan	591600	0
pensive_curie_8	genus	0.00	nan	583950	0
pensive_curie_8	genus	0.00	nan	582600	0
pensive_curie_8	genus	0.00	nan	581250	0
pensive_curie_8	genus	0.00	nan	578550	0
pensive_curie_8	genus	0.00	nan	563700	0
pensive_curie_8	genus	0.00	nan	552600	0
pensive_curie_8	genus	0.00	nan	550650	0
pensive_curie_8	genus	0.00	nan	550500	0
pensive_curie_8	genus	0.00	nan	547050	0
pensive_curie_8	genus	0.00	nan	546150	0
pensive_curie_8	genus	0.00	nan	538050	0
pensive_curie_8	genus	0.00	nan	535650	0
pensive_curie_8	genus	0.00	nan	534150	0
pensive_curie_8	genus	0.00	nan	533700	0
pensive_curie_8	genus	0.00	nan	532350	0
pensive_curie_8	genus	0.00	nan	531150	0
pensive_curie_8	genus	0.00	nan	526650	0
pensive_curie_8	genus	0.00	nan	522150	0
pensive_curie_8	genus	0.00	nan	522000	0
pensive_curie_8	genus	0.00	nan	518550	0
pensive_curie_8	genus	0.00	nan	516750	0
pensive_curie_8	genus	0.00	nan	515250	0
pensive_curie_8	genus	0.00	nan	511200	0
pensive_curie_8	genus	0.00	nan	506550	0
pensive_curie_8	genus	0.00	nan	506550	0
pensive_curie_8	genus	0.00	nan	501000	0
pensive_curie_8	genus	0.00	nan	479250	0
pensive_curie_8	genus	0.00	nan	477750	0
pensive_curie_8	genus	0.00	nan	472650	0
pensive_curie_8	genus	0.00	nan	469350	0
pensive_curie_8	genus	0.00	nan	467700	0
pensive_curie_8	genus	0.00	nan	460950	0
pensive_curie_8	genus	0.00	nan	458550	0
pensive_curie_8	genus	0.00	nan	454050	0
pensive_curie_8	genus	0.00	nan	445350	0
pensive_curie_8	genus	0.00	nan	442950	0
pensive_curie_8	genus	0.00	nan	442500	0
pensive_curie_8	genus	0.00	nan	438300	0
pensive_curie_8	genus	0.00	nan	437100	0
pensive_curie_8	genus	0.00	nan	418800	0
pensive_curie_8	genus	0.00	nan	410700	0
pensive_curie_8	genus	0.00	nan	399900	0
pensive_curie_8	genus	0.00	nan	390750	0
pensive_curie_8	genus	0.00	nan	388950	0
pensive_curie_8	genus	0.00	nan	386100	0
pensive_curie_8	genus	0.00	nan	385500	0
pensive_curie_8	genus	0.00	nan	383700	0
pensive_curie_8	genus	0.00	nan	377400	0
pensive_curie_8	genus	0.00	nan	375000	0
pensive_curie_8	genus	0.00	nan	375000	0
pensive_curie_8	genus	0.00	nan	374400	0
pensive_curie_8	genus	0.00	nan	373200	0
pensive_curie_8	genus	0.00	nan	372600	0
pensive_curie_8	genus	0.00	nan	368100	0
pensive_curie_8	genus	0.00	nan	361800	0
pensive_curie_8	genus	0.00	nan	353700	0
pensive_curie_8	genus	0.00	nan	352800	0
pensive_curie_8	genus	0.00	nan	350550	0
pensive_curie_8	genus	0.00	nan	350250	0
pensive_curie_8	genus	0.00	nan	345750	0
pensive_curie_8	genus	0.00	nan	338550	0
pensive_curie_8	genus	0.00	nan	337950	0
pensive_curie_8	genus	0.00	nan	336000	0
pensive_curie_8	genus	0.00	nan	334200	0
pensive_curie_8	genus	0.00	nan	332850	0
pensive_curie_8	genus	0.00	nan	331650	0
pensive_curie_8	genus	0.00	nan	329250	0
pensive_curie_8	genus	0.00	nan	326550	0
pensive_curie_8	genus	0.00	nan	325650	0
pensive_curie_8	genus	0.00	nan	325500	0
pensive_curie_8	genus	0.00	nan	322500	0
pensive_curie_8	genus	0.00	nan	321150	0
pensive_curie_8	genus	0.00	nan	319200	0
pensive_curie_8	genus	0.00	nan	319050	0
pensive_curie_8	genus	0.00	nan	318900	0
pensive_curie_8	genus	0.00	nan	314100	0
pensive_curie_8	genus	0.00	nan	309600	0
pensive_curie_8	genus	0.00	nan	309150	0
pensive_curie_8	genus	0.00	nan	309000	0
pensive_curie_8	genus	0.00	nan	307350	0
pensive_curie_8	genus	0.00	nan	303150	0
pensive_curie_8	genus	0.00	nan	301200	0
pensive_curie_8	genus	0.00	nan	298350	0
pensive_curie_8	genus	0.00	nan	295200	0
pensive_curie_8	genus	0.00	nan	294300	0
pensive_curie_8	genus	0.00	nan	294000	0
pensive_curie_8	genus	0.00	nan	291900	0
pensive_curie_8	genus	0.00	nan	289500	0
pensive_curie_8	genus	0.00	nan	284700	0
pensive_curie_8	genus	0.00	nan	284400	0
pensive_curie_8	genus	0.00	nan	283200	0
pensive_curie_8	genus	0.00	nan	279600	0
pensive_curie_8	genus	0.00	nan	277350	0
pensive_curie_8	genus	0.00	nan	277050	0
pensive_curie_8	genus	0.00	nan	273450	0
pensive_curie_8	genus	0.00	nan	270750	0
pensive_curie_8	genus	0.00	nan	270150	0
pensive_curie_8	genus	0.00	nan	269250	0
pensive_curie_8	genus	0.00	nan	267600	0
pensive_curie_8	genus	0.00	nan	267300	0
pensive_curie_8	genus	0.00	nan	266250	0
pensive_curie_8	genus	0.00	nan	265500	0
pensive_curie_8	genus	0.00	nan	263850	0
pensive_curie_8	genus	0.00	nan	263400	0
pensive_curie_8	genus	0.00	nan	263250	0
pensive_curie_8	genus	0.00	nan	262950	0
pensive_curie_8	genus	0.00	nan	262650	0
pensive_curie_8	genus	0.00	nan	262350	0
pensive_curie_8	genus	0.00	nan	261450	0
pensive_curie_8	genus	0.00	nan	259800	0
pensive_curie_8	genus	0.00	nan	259650	0
pensive_curie_8	genus	0.00	nan	259050	0
pensive_curie_8	genus	0.00	nan	254550	0
pensive_curie_8	genus	0.00	nan	253800	0
pensive_curie_8	genus	0.00	nan	253500	0
pensive_curie_8	genus	0.00	nan	252000	0
pensive_curie_8	genus	0.00	nan	251250	0
pensive_curie_8	genus	0.00	nan	246300	0
pensive_curie_8	genus	0.00	nan	246150	0
pensive_curie_8	genus	0.00	nan	241050	0
pensive_curie_8	genus	0.00	nan	238650	0
pensive_curie_8	genus	0.00	nan	238500	0
pensive_curie_8	genus	0.00	nan	238050	0
pensive_curie_8	genus	0.00	nan	237750	0
pensive_curie_8	genus	0.00	nan	237750	0
pensive_curie_8	genus	0.00	nan	237600	0
pensive_curie_8	genus	0.00	nan	237150	0
pensive_curie_8	genus	0.00	nan	234750	0
pensive_curie_8	genus	0.00	nan	228750	0
pensive_curie_8	genus	0.00	nan	225750	0
pensive_curie_8	genus	0.00	nan	225600	0
pensive_curie_8	genus	0.00	nan	225150	0
pensive_curie_8	genus	0.00	nan	221100	0
pensive_curie_8	genus	0.00	nan	220800	0
pensive_curie_8	genus	0.00	nan	220050	0
pensive_curie_8	genus	0.00	nan	219600	0
pensive_curie_8	genus	0.00	nan	219300	0
pensive_curie_8	genus	0.00	nan	217500	0
pensive_curie_8	genus	0.00	nan	215550	0
pensive_curie_8	genus	0.00	nan	214800	0
pensive_curie_8	genus	0.00	nan	211500	0
pensive_curie_8	genus	0.00	nan	211200	0
pensive_curie_8	genus	0.00	nan	210150	0
pensive_curie_8	genus	0.00	nan	208950	0
pensive_curie_8	genus	0.00	nan	208650	0
pensive_curie_8	genus	0.00	nan	206400	0
pensive_curie_8	genus	0.00	nan	205500	0
pensive_curie_8	genus	0.00	nan	202950	0
pensive_curie_8	genus	0.00	nan	200400	0
pensive_curie_8	genus	0.00	nan	200400	0
pensive_curie_8	genus	0.00	nan	199500	0
pensive_curie_8	genus	0.00	nan	199350	0
pensive_curie_8	genus	0.00	nan	198900	0
pensive_curie_8	genus	0.00	nan	197550	0
pensive_curie_8	genus	0.00	nan	197550	0
pensive_curie_8	genus	0.00	nan	195450	0
pensive_curie_8	genus	0.00	nan	193950	0
pensive_curie_8	genus	0.00	nan	193050	0
pensive_curie_8	genus	0.00	nan	192000	0
pensive_curie_8	genus	0.00	nan	190800	0
pensive_curie_8	genus	0.00	nan	190200	0
pensive_curie_8	genus	0.00	nan	190050	0
pensive_curie_8	genus	0.00	nan	189900	0
pensive_curie_8	genus	0.00	nan	187200	0
pensive_curie_8	genus	0.00	nan	186900	0
pensive_curie_8	genus	0.00	nan	186750	0
pensive_curie_8	genus	0.00	nan	186300	0
pensive_curie_8	genus	0.00	nan	186000	0
pensive_curie_8	genus	0.00	nan	186000	0
pensive_curie_8	genus	0.00	nan	181950	0
pensive_curie_8	genus	0.00	nan	179400	0
pensive_curie_8	genus	0.00	nan	177750	0
pensive_curie_8	genus	0.00	nan	177450	0
pensive_curie_8	genus	0.00	nan	175500	0
pensive_curie_8	genus	0.00	nan	172650	0
pensive_curie_8	genus	0.00	nan	170550	0
pensive_curie_8	genus	0.00	nan	170550	0
pensive_curie_8	genus	0.00	nan	170250	0
pensive_curie_8	genus	0.00	nan	170100	0
pensive_curie_8	genus	0.00	nan	168450	0
pensive_curie_8	genus	0.00	nan	168450	0
pensive_curie_8	genus	0.00	nan	166650	0
pensive_curie_8	genus	0.00	nan	165900	0
pensive_curie_8	genus	0.00	nan	165600	0
pensive_curie_8	genus	0.00	nan	164850	0
pensive_curie_8	genus	0.00	nan	163950	0
pensive_curie_8	genus	0.00	nan	163500	0
pensive_curie_8	genus	0.00	nan	163350	0
pensive_curie_8	genus	0.00	nan	163050	0
pensive_curie_8	genus	0.00	nan	163050	0
pensive_curie_8	genus	0.00	nan	160650	0
pensive_curie_8	genus	0.00	nan	160050	0
pensive_curie_8	genus	0.00	nan	159450	0
pensive_curie_8	genus	0.00	nan	158100	0
pensive_curie_8	genus	0.00	nan	157500	0
pensive_curie_8	genus	0.00	nan	157050	0
pensive_curie_8	genus	0.00	nan	156900	0
pensive_curie_8	genus	0.00	nan	156150	0
pensive_curie_8	genus	0.00	nan	154950	0
pensive_curie_8	genus	0.00	nan	154200	0
pensive_curie_8	genus	0.00	nan	152100	0
pensive_curie_8	genus	0.00	nan	151350	0
pensive_curie_8	genus	0.00	nan	151050	0
pensive_curie_8	genus	0.00	nan	149400	0
pensive_curie_8	genus	0.00	nan	148050	0
pensive_curie_8	genus	0.00	nan	147750	0
pensive_curie_8	genus	0.00	nan	147150	0
pensive_curie_8	genus	0.00	nan	146250	0
pensive_curie_8	genus	0.00	nan	145650	0
pensive_curie_8	genus	0.00	nan	145650	0
pensive_curie_8	genus	0.00	nan	144900	0
pensive_curie_8	genus	0.00	nan	144750	0
pensive_curie_8	genus	0.00	nan	144150	0
pensive_curie_8	genus	0.00	nan	143250	0
pensive_curie_8	genus	0.00	nan	143100	0
pensive_curie_8	genus	0.00	nan	143100	0
pensive_curie_8	genus	0.00	nan	142650	0
pensive_curie_8	genus	0.00	nan	142650	0
pensive_curie_8	genus	0.00	nan	142500	0
pensive_curie_8	genus	0.00	nan	141150	0
pensive_curie_8	genus	0.00	nan	140850	0
pensive_curie_8	genus	0.00	nan	140100	0
pensive_curie_8	genus	0.00	nan	139050	0
pensive_curie_8	genus	0.00	nan	139050	0
pensive_curie_8	genus	0.00	nan	136500	0
pensive_curie_8	genus	0.00	nan	136200	0
pensive_curie_8	genus	0.00	nan	134550	0
pensive_curie_8	genus	0.00	nan	134400	0
pensive_curie_8	genus	0.00	nan	133800	0
pensive_curie_8	genus	0.00	nan	133650	0
pensive_curie_8	genus	0.00	nan	132900	0
pensive_curie_8	genus	0.00	nan	132300	0
pensive_curie_8	genus	0.00	nan	131400	0
pensive_curie_8	genus	0.00	nan	131250	0
pensive_curie_8	genus	0.00	nan	130650	0
pensive_curie_8	genus	0.00	nan	130650	0
pensive_curie_8	genus	0.00	nan	130350	0
pensive_curie_8	genus	0.00	nan	130350	0
pensive_curie_8	genus	0.00	nan	129750	0
pensive_curie_8	genus	0.00	nan	129300	0
pensive_curie_8	genus	0.00	nan	129150	0
pensive_curie_8	genus	0.00	nan	126000	0
pensive_curie_8	genus	0.00	nan	125550	0
pensive_curie_8	genus	0.00	nan	124950	0
pensive_curie_8	genus	0.00	nan	123900	0
pensive_curie_8	genus	0.00	nan	122100	0
pensive_curie_8	genus	0.00	nan	122100	0
pensive_curie_8	genus	0.00	nan	121800	0
pensive_curie_8	genus	0.00	nan	121200	0
pensive_curie_8	genus	0.00	nan	118950	0
pensive_curie_8	genus	0.00	nan	118950	0
pensive_curie_8	genus	0.00	nan	117450	0
pensive_curie_8	genus	0.00	nan	117150	0
