instance	class	precision	recall	predicted class size	real class size
species	Algoriphagus chordae	1.00	1.00	5179065	5179065
species	Maribacter polysiphoniae	1.00	1.00	5119949	5119949
species	Prauserella halophila	1.00	1.00	5047472	5047472
species	Marinomonas polaris	1.00	1.00	5032852	5032852
species	Enterovibrio nigricans	1.00	1.00	5027516	5027516
species	Nocardioides sp. NS/27	1.00	1.00	5016797	5016797
species	uncultured Acidovorax sp.	1.00	1.00	5010610	5010610
species	Desulforhopalus singaporensis	1.00	1.00	5003741	5003741
species	Algoriphagus ratkowskyi	1.00	1.00	4983191	4983191
species	Clostridium cavendishii	1.00	1.00	4980004	4980004
species	Desulfofustis glycolicus	1.00	1.00	4974095	4974095
species	Algoriphagus yeomjeoni	1.00	1.00	4970338	4970338
species	Williamsia maris	1.00	1.00	4931448	4931448
species	Gemmobacter changlensis	1.00	1.00	4919248	4919248
species	Azoarcus communis	1.00	1.00	4899927	4899927
species	Algoriphagus alkaliphilus	1.00	1.00	4846079	4846079
species	Promicromonospora flava	1.00	1.00	4843474	4843474
species	Parapedobacter luteus	1.00	1.00	4828298	4828298
species	Brenneria nigrifluens	1.00	1.00	4814706	4814706
species	Nitrobacter sp. NS5-5	1.00	1.00	4804273	4804273
species	Hymenobacter psychrotolerans	1.00	1.00	4765019	4765019
species	Ponticoccus litoralis	1.00	1.00	4748324	4748324
species	Marivirga sericea	1.00	1.00	4738056	4738056
species	Leeuwenhoekiella marinoflava	1.00	1.00	4729287	4729287
species	Salmonella subterranea	1.00	1.00	4715983	4715983
species	Rhodococcus sp. I_48-J6PC12A	1.00	1.00	4709297	4709297
species	Williamsia serinedens	1.00	1.00	4635496	4635496
species	Caenimonas koreensis	1.00	1.00	4594950	4594950
species	Alkalitalea saponilacus	1.00	1.00	4548631	4548631
species	Hwanghaeicola aestuarii	1.00	1.00	4540469	4540469
species	Vibrio ruber	1.00	1.00	4530266	4530266
species	Fontibacter flavus	1.00	1.00	4481558	4481558
species	Pedobacter aquatilis	1.00	1.00	4466044	4466044
species	Williamsia deligens	1.00	1.00	4407838	4407838
species	Hespellia stercorisuis	1.00	1.00	4394786	4394786
species	Hymenobacter daecheongensis	1.00	1.00	4385506	4385506
species	Pseudogulbenkiania subflava	1.00	1.00	4362870	4362870
species	Cytophaga xylanolytica	1.00	1.00	4361637	4361637
species	Chryseobacterium sp. T85L.09.P.BNT.GC.H.Gill.D.M	1.00	1.00	4323695	4323695
species	Rubritalea squalenifaciens	1.00	1.00	4320165	4320165
species	Salegentibacter salinarum	1.00	1.00	4308727	4308727
species	Devosia limi	1.00	1.00	4296833	4296833
species	Elizabethkingia miricola	1.00	1.00	4293831	4293831
species	Pseudomonas xiamenensis	1.00	1.00	4267703	4267703
species	Propionivibrio pelophilus	1.00	1.00	4252841	4252841
species	Desulfacinum infernum	1.00	1.00	4236285	4236285
species	Maribacter arcticus	1.00	1.00	4203003	4203003
