binner	rank	precision	recall	size
pensive_curie_5	family	0.00	nan	0
pensive_curie_5	family	0.00	nan	0
pensive_curie_5	family	0.00	nan	0
pensive_curie_5	family	0.00	nan	0
pensive_curie_5	family	0.00	nan	0
pensive_curie_5	family	0.00	nan	0
pensive_curie_5	family	0.00	nan	0
pensive_curie_5	family	0.00	nan	0
pensive_curie_5	family	0.00	nan	0
pensive_curie_5	family	0.00	nan	0
pensive_curie_5	family	0.00	nan	0
pensive_curie_5	family	0.00	nan	0
pensive_curie_5	family	0.00	nan	0
pensive_curie_5	family	0.00	nan	0
pensive_curie_5	family	0.00	nan	0
pensive_curie_5	family	0.00	nan	0
pensive_curie_5	family	0.00	nan	0
pensive_curie_5	family	0.00	nan	0
pensive_curie_5	family	0.00	nan	0
pensive_curie_5	family	0.00	nan	0
pensive_curie_5	family	0.00	nan	0
pensive_curie_5	family	0.00	nan	0
pensive_curie_5	family	0.00	nan	0
pensive_curie_5	family	0.00	nan	0
pensive_curie_5	family	0.00	nan	0
pensive_curie_5	family	0.00	nan	0
pensive_curie_5	family	0.00	nan	0
pensive_curie_5	family	0.00	nan	0
pensive_curie_5	family	0.00	nan	0
pensive_curie_5	family	0.00	nan	0
pensive_curie_5	family	0.00	nan	0
pensive_curie_5	family	0.00	nan	0
pensive_curie_5	family	0.00	nan	0
pensive_curie_5	family	0.00	nan	0
pensive_curie_5	family	0.00	nan	0
pensive_curie_5	family	0.00	nan	0
pensive_curie_5	family	0.00	nan	0
pensive_curie_5	family	0.00	nan	0
pensive_curie_5	family	0.00	nan	0
pensive_curie_5	family	0.00	nan	0
pensive_curie_5	family	0.00	nan	0
pensive_curie_5	family	0.00	nan	0
pensive_curie_5	family	0.00	nan	0
pensive_curie_5	family	0.00	nan	0
pensive_curie_5	family	0.00	nan	0
pensive_curie_5	family	0.00	nan	0
pensive_curie_5	family	0.00	nan	0
pensive_curie_5	family	0.00	nan	0
pensive_curie_5	family	0.00	nan	0
pensive_curie_5	family	0.00	nan	0
pensive_curie_5	family	0.00	nan	0
pensive_curie_5	family	0.00	nan	0
pensive_curie_5	family	0.00	nan	0
pensive_curie_5	family	0.00	nan	0
pensive_curie_5	family	0.00	nan	0
pensive_curie_5	family	0.00	nan	0
pensive_curie_5	family	0.00	nan	0
pensive_curie_5	family	0.00	nan	0
pensive_curie_5	family	0.00	nan	0
pensive_curie_5	family	0.00	nan	0
pensive_curie_5	family	0.00	nan	0
pensive_curie_5	family	0.00	nan	0
pensive_curie_5	family	0.00	nan	0
pensive_curie_5	family	0.00	nan	0
pensive_curie_5	family	0.00	nan	0
pensive_curie_5	family	0.00	nan	0
pensive_curie_5	family	0.00	nan	0
pensive_curie_5	family	0.00	nan	0
pensive_curie_5	family	0.00	nan	0
pensive_curie_5	family	0.00	nan	0
pensive_curie_5	family	0.00	nan	0
pensive_curie_5	family	0.00	nan	0
pensive_curie_5	family	0.00	nan	0
pensive_curie_5	family	0.00	nan	0
pensive_curie_5	family	0.00	nan	0
pensive_curie_5	family	0.00	nan	0
pensive_curie_5	family	0.00	nan	0
pensive_curie_5	family	0.00	nan	0
pensive_curie_5	family	0.00	nan	0
pensive_curie_5	family	0.00	nan	0
pensive_curie_5	family	0.00	nan	0
pensive_curie_5	family	0.00	nan	0
pensive_curie_5	family	0.00	nan	0
pensive_curie_5	family	0.00	nan	0
pensive_curie_5	family	0.00	nan	0
pensive_curie_5	family	0.00	nan	0
pensive_curie_5	family	0.00	nan	0
pensive_curie_5	family	0.00	nan	0
pensive_curie_5	family	0.00	nan	0
pensive_curie_5	family	0.00	nan	0
pensive_curie_5	family	0.00	nan	0
pensive_curie_5	family	0.00	nan	0
pensive_curie_5	family	0.00	nan	0
pensive_curie_5	family	0.00	nan	0
pensive_curie_5	family	0.00	nan	0
pensive_curie_5	family	0.00	nan	0
pensive_curie_5	family	0.00	nan	0
pensive_curie_5	family	0.00	nan	0
pensive_curie_5	family	0.00	nan	0
pensive_curie_5	family	0.00	nan	0
pensive_curie_5	family	0.00	nan	0
pensive_curie_5	family	0.00	nan	0
pensive_curie_5	family	0.00	nan	0
pensive_curie_5	family	0.00	nan	0
pensive_curie_5	family	0.00	nan	0
pensive_curie_5	family	0.00	nan	0
pensive_curie_5	family	0.00	nan	0
pensive_curie_5	family	0.00	nan	0
pensive_curie_5	family	0.00	nan	0
pensive_curie_5	family	0.00	nan	0
pensive_curie_5	family	0.00	nan	0
pensive_curie_5	family	0.00	nan	0
pensive_curie_5	family	0.00	nan	0
pensive_curie_5	family	0.00	nan	0
pensive_curie_5	family	0.00	nan	0
pensive_curie_5	family	0.00	nan	0
pensive_curie_5	family	0.00	nan	0
pensive_curie_5	family	0.00	nan	0
pensive_curie_5	family	0.00	nan	0
pensive_curie_5	family	0.00	nan	0
pensive_curie_5	family	nan	nan	63428100
pensive_curie_5	genus	0.97	0.82	255625200
pensive_curie_5	genus	0.90	0.77	234946350
pensive_curie_5	genus	0.99	0.75	246487200
pensive_curie_5	genus	0.98	0.44	369873900
pensive_curie_5	genus	1.00	0.99	137608500
pensive_curie_5	genus	0.99	0.65	190395600
pensive_curie_5	genus	1.00	0.92	125277900
pensive_curie_5	genus	0.64	0.77	92127450
pensive_curie_5	genus	0.80	0.80	104854500
pensive_curie_5	genus	0.96	0.31	316965750
pensive_curie_5	genus	0.95	0.62	129826800
pensive_curie_5	genus	0.81	0.19	301877700
pensive_curie_5	genus	0.00	0.01	5447550
pensive_curie_5	genus	0.70	0.34	130858350
pensive_curie_5	genus	0.43	0.49	50221650
pensive_curie_5	genus	0.96	0.37	139344150
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.91	0.80	56205150
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.93	0.17	247959900
pensive_curie_5	genus	0.98	0.96	43846950
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.99	0.67	58405950
pensive_curie_5	genus	0.82	0.78	37956000
pensive_curie_5	genus	0.99	1.00	35773350
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.97	0.26	123829350
pensive_curie_5	genus	1.00	0.94	32066700
pensive_curie_5	genus	0.97	0.87	32795400
pensive_curie_5	genus	0.92	0.37	71025150
pensive_curie_5	genus	0.88	0.27	87035850
pensive_curie_5	genus	0.95	0.22	113643600
pensive_curie_5	genus	0.80	0.35	59918400
pensive_curie_5	genus	0.99	0.48	52347300
pensive_curie_5	genus	0.92	0.73	30572850
pensive_curie_5	genus	1.00	0.90	24334350
pensive_curie_5	genus	0.64	0.32	42043200
pensive_curie_5	genus	0.81	0.12	122500650
pensive_curie_5	genus	1.00	0.72	25442100
pensive_curie_5	genus	0.46	0.78	10547400
pensive_curie_5	genus	0.29	0.87	6036450
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.99	0.73	20864250
pensive_curie_5	genus	0.71	0.79	13359450
pensive_curie_5	genus	0.01	0.03	6065700
pensive_curie_5	genus	0.99	0.19	68311800
pensive_curie_5	genus	0.89	0.28	41717700
pensive_curie_5	genus	0.95	0.11	109031100
pensive_curie_5	genus	0.99	0.12	97226550
pensive_curie_5	genus	0.23	0.28	9400200
pensive_curie_5	genus	0.76	0.12	65078100
pensive_curie_5	genus	0.17	0.32	5208450
pensive_curie_5	genus	0.99	0.31	29063250
pensive_curie_5	genus	0.77	1.00	6919200
pensive_curie_5	genus	1.00	0.40	22339350
pensive_curie_5	genus	0.99	0.79	11213850
pensive_curie_5	genus	0.96	0.83	10131750
pensive_curie_5	genus	0.85	0.31	23484600
pensive_curie_5	genus	0.89	0.25	29719350
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.98	0.25	28381800
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.45	0.15	21129300
pensive_curie_5	genus	0.99	0.58	11971050
pensive_curie_5	genus	0.88	0.13	46076550
pensive_curie_5	genus	0.97	0.91	7380000
pensive_curie_5	genus	0.81	0.27	20034750
pensive_curie_5	genus	0.97	0.82	7931250
pensive_curie_5	genus	0.55	0.05	75799350
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.97	0.11	52496400
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.97	0.87	6824250
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.62	0.04	88260000
pensive_curie_5	genus	0.21	0.96	1318650
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.46	0.08	35695050
pensive_curie_5	genus	0.84	0.17	29382300
pensive_curie_5	genus	0.99	0.88	6411900
pensive_curie_5	genus	0.94	1.00	5352900
pensive_curie_5	genus	0.84	0.39	12042900
pensive_curie_5	genus	0.69	0.23	15535650
pensive_curie_5	genus	1.00	0.79	6430800
pensive_curie_5	genus	0.04	0.08	2160750
pensive_curie_5	genus	0.18	0.06	12984000
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.88	0.48	8522100
pensive_curie_5	genus	0.91	0.40	10048350
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.86	0.16	22882950
pensive_curie_5	genus	0.87	0.25	14668050
pensive_curie_5	genus	0.32	0.20	6708300
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.91	0.74	4844550
pensive_curie_5	genus	0.16	0.11	5798250
pensive_curie_5	genus	0.99	0.02	186545250
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.88	1.00	3060600
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.85	0.05	54137550
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.05	0.03	3833850
pensive_curie_5	genus	0.69	0.07	24663300
pensive_curie_5	genus	0.76	0.31	5968350
pensive_curie_5	genus	0.99	0.09	26054550
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.96	0.23	8724600
pensive_curie_5	genus	0.50	0.04	25292250
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.51	0.17	6281550
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.90	0.19	8861850
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.93	0.03	53528250
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.32	0.08	6710550
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.65	0.07	14452200
pensive_curie_5	genus	0.27	0.07	6496200
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.27	0.06	6495750
pensive_curie_5	genus	0.62	0.38	2387850
pensive_curie_5	genus	0.26	0.04	8801850
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.71	0.03	31183350
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.72	0.20	5014200
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.16	0.01	32257350
pensive_curie_5	genus	0.93	0.03	34122150
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.42	0.01	37746450
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.08	0.04	1882500
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.96	0.05	18248250
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.90	0.21	3839850
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	1.00	0.07	11805300
pensive_curie_5	genus	0.67	0.03	19838400
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.58	0.07	6685650
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.11	0.01	5746650
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.91	0.04	14815650
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.18	0.03	3937200
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.96	0.01	54962850
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.48	0.03	8875950
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.48	0.01	25898250
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.45	0.01	29014950
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.03	0.00	6001800
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.30	0.01	11196300
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.64	0.01	25891500
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.64	0.07	4014450
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.88	0.05	7008300
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.03	0.00	2900400
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.77	0.01	18994050
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.26	0.03	2983800
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.27	0.00	18822150
pensive_curie_5	genus	0.49	0.01	14865000
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.90	0.02	10112400
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.76	0.02	8232750
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.34	0.02	3620250
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.82	0.01	14239950
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.60	0.01	9650700
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
pensive_curie_5	genus	0.00	nan	0
